22.623093921258;40.3034242177313;0
22.623093921258;40.3914420015487;0
22.6230939212579;40.4134114057637;0
22.6230939212579;40.4353668202755;0
22.6230939212579;40.4573082585537;0
22.6526634187221;40.3034242177315;0
22.6526634187221;40.3254497157603;0
22.6526634187221;40.3474611700549;0
22.652663418722;40.3914420015489;0
22.652663418722;40.4134114057639;0
22.652663418722;40.4353668202756;0
22.6526634187219;40.4573082585539;0
22.6822329161862;40.3034242177317;0
22.6822329161862;40.3254497157605;0
22.6822329161861;40.3474611700551;0
22.6822329161861;40.3694585941461;0
22.6822329161861;40.3914420015491;0
22.6822329161861;40.413411405764;0
22.682232916186;40.4353668202758;0
22.682232916186;40.457308258554;0
22.682232916186;40.479235734053;0
22.6822329161859;40.5011492602119;0
22.6822329161859;40.5230488504547;0
22.7118024136503;40.3034242177319;0
22.7118024136503;40.3254497157607;0
22.7118024136502;40.3474611700553;0
22.7118024136502;40.3694585941464;0
22.7118024136501;40.3914420015493;0
22.7118024136501;40.4134114057642;0
22.7118024136501;40.435366820276;0
22.71180241365;40.4573082585542;0
22.71180241365;40.4792357340532;0
22.71180241365;40.5011492602121;0
22.7413719111144;40.3034242177321;0
22.7413719111143;40.3254497157609;0
22.7413719111143;40.3474611700555;0
22.7413719111142;40.3694585941466;0
22.7413719111142;40.3914420015495;0
22.7413719111142;40.4134114057644;0
22.7413719111141;40.4353668202762;0
22.7413719111141;40.4573082585544;0
22.7413719111141;40.4792357340534;0
22.741371911114;40.5011492602123;0
22.741371911114;40.5449345181903;0
22.7709414085785;40.3034242177324;0
22.7709414085784;40.3254497157611;0
22.7709414085784;40.3474611700557;0
22.7709414085783;40.3694585941467;0.005
22.7709414085783;40.3914420015497;0
22.7709414085783;40.4134114057646;0
22.7709414085782;40.4353668202764;0
22.7709414085782;40.4573082585546;0
22.7709414085781;40.4792357340535;0
22.7709414085781;40.5011492602124;0
22.770941408578;40.5230488504552;0
22.770941408578;40.5449345181905;0
22.8005109060426;40.3034242177326;0
22.8005109060425;40.3254497157614;0
22.8005109060425;40.3474611700559;0
22.8005109060424;40.3694585941469;0.01
22.8005109060424;40.3914420015499;0.005
22.8005109060423;40.4134114057648;0
22.8005109060423;40.4353668202765;0
22.8005109060422;40.4573082585547;0
22.8005109060422;40.4792357340537;0
22.8005109060421;40.5011492602126;0
22.8005109060421;40.5230488504553;0
22.800510906042;40.5449345181906;0
22.8300804035066;40.3034242177328;0
22.8300804035066;40.3254497157616;0
22.8300804035065;40.3474611700561;0
22.8300804035065;40.3694585941471;0.01
22.8300804035064;40.3914420015501;0.01
22.8300804035064;40.413411405765;0.01
22.8300804035063;40.4353668202767;0.015
22.8300804035063;40.4573082585549;0
22.8300804035061;40.5230488504555;0
22.8300804035061;40.5449345181908;0
22.830080403506;40.5668062768123;0
22.8596499009707;40.303424217733;0
22.8596499009707;40.3254497157618;0
22.8596499009706;40.3474611700563;0
22.8596499009706;40.3694585941474;0.005
22.8596499009705;40.3914420015503;0.015
22.8596499009704;40.4134114057652;0.025
22.8596499009704;40.4353668202769;0
22.8596499009702;40.5230488504556;0
22.8596499009701;40.5449345181909;0
22.8596499009701;40.5668062768124;0
22.85964990097;40.5886641396985;0
22.8596499009699;40.6105081202125;0
22.8596499009699;40.6323382317026;0
22.8892193984348;40.3034242177332;0
22.8892193984348;40.325449715762;0
22.8892193984347;40.3474611700565;0.005
22.8892193984346;40.3694585941476;0.005
22.8892193984346;40.3914420015505;0.05
22.8892193984342;40.5230488504558;0
22.8892193984341;40.5449345181911;0
22.8892193984341;40.5668062768126;0
22.889219398434;40.5886641396986;0
22.889219398434;40.6105081202126;0
22.8892193984339;40.6323382317027;0
22.9187888958989;40.3034242177335;0
22.9187888958988;40.3254497157622;0
22.9187888958988;40.3474611700568;0
22.9187888958987;40.3694585941478;0.06
22.9187888958982;40.523048850456;0
22.9187888958982;40.5449345181912;0
22.9187888958981;40.5668062768127;0
22.9187888958981;40.5886641396988;0
22.918788895898;40.6105081202127;0
